,PRODUCTO,TIENDA,TIPO_TIENDA,MUNICIPIO,ESTADO,INCUMPLIMIENTO
3859,ACCESORIOS P/ TELEFONO CELULAR,DISTRIBUIDORA CELULAR DE LA ZONA CENTRO  S.A. DE C.V. Y/O MOBO SHOP,TELEFONIA CELULAR,COYOACAN,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3860,APARATOS ELECTRONICOS,CONCEPTOS INTERNACIONALES DE BELLEZA  S.A. DE C.V.,ARTICULOS DE BELLEZA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3861,APARATOS ELECTRONICOS,CONCEPTOS INTERNACIONALES DE BELLEZA  S.A. DE C.V.,ARTICULOS DE BELLEZA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3862,APARATOS ELECTRONICOS,CONCEPTOS INTERNACIONALES DE BELLEZA  S.A. DE C.V.,ARTICULOS DE BELLEZA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3863,APARATOS ELECTRICOS,CONCEPTOS INTERNACIONALES DE BELLEZA  S.A. DE C.V.,ARTICULOS DE BELLEZA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3864,ARTICULOS DE LIMPIEZA PERSONAL,CONCEPTOS INTERNACIONALES DE BELLEZA  S.A. DE C.V.,ARTICULOS DE BELLEZA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3865,ARTICULOS DE LIMPIEZA PERSONAL,CONCEPTOS INTERNACIONALES DE BELLEZA  S.A. DE C.V.,ARTICULOS DE BELLEZA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3866,ARTICULOS DE LIMPIEZA PERSONAL,CONCEPTOS INTERNACIONALES DE BELLEZA  S.A. DE C.V.,ARTICULOS DE BELLEZA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3867,APARATOS ELECTRICOS,SUBURBIA  S. DE R.L. DE C.V. (SUBURBIA),TIENDA DEPARTAMENTAL,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3868,ACCESORIOS PARA PIEL Y CALZADO,SUBURBIA  S. DE R.L. DE C.V. (SUBURBIA),TIENDA DEPARTAMENTAL,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3869,ACCESORIOS DE VESTIR,SUBURBIA  S. DE R.L. DE C.V. (SUBURBIA),TIENDA DEPARTAMENTAL,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3870,ROPA CABALLERO,GRUPO NALAIM  S.A. DE C.V. Y/O USA SHOES,ZAPATERIA,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3871,PLAYERAS,GRUPO NALAIM  S.A. DE C.V. Y/O USA SHOES,ZAPATERIA,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3872,ROPA CABALLERO,GRUPO NALAIM  S.A. DE C.V. Y/O USA SHOES,ZAPATERIA,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3873,ZAPATOS,GRUPO NALAIM  S.A. DE C.V. Y/O USA SHOES,ZAPATERIA,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3874,ZAPATOS,GRUPO NALAIM  S.A. DE C.V. Y/O USA SHOES,ZAPATERIA,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3875,ZAPATOS,GRUPO NALAIM  S.A. DE C.V. Y/O USA SHOES,ZAPATERIA,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3876,ARTICULOS DE PIEL,GRUPO NALAIM  S.A. DE C.V. Y/O USA SHOES,ZAPATERIA,GUSTAVO A. MADERO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3877,ARTICULOS DE FERRETERIA,QUALITY TOOLS  S.A. DE C.V. CONTENEDOR EITU1478744  AUTOMOTOR 493AP6,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3878,ARTICULOS DE FERRETERIA,QUALITY TOOLS  S.A. DE C.V. CONTENEDOR EITU1478744  AUTOMOTOR 493AP6,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3879,ARTICULOS DEL HOGAR,QUALITY TOOLS  S.A. DE C.V. CONTENEDOR EITU1478744  AUTOMOTOR 493AP6,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3880,ARTICULOS DE FERRETERIA,QUALITY TOOLS  S.A. DE C.V. CONTENEDOR EITU1478744  AUTOMOTOR 493AP6,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3881,ARTICULOS PARA REGALO,VEHICULO AUTOMOTOR CON PLACA DE CIRCULACION 384-AG-1 CONTENEDOR MSCU 8402018,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3882,ACCESORIOS PARA DAMA,VEHICULO AUTOMOTOR CON PLACA DE CIRCULACION 384-AG-1 CONTENEDOR MSCU 8402018,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3883,ACCESORIOS PARA DAMA,VEHICULO AUTOMOTOR CON PLACA DE CIRCULACION 384-AG-1 CONTENEDOR MSCU 8402018,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3884,JUGUETES,VEHICULO AUTOMOTOR CON PLACA DE CIRCULACION 384-AG-1 CONTENEDOR MSCU 8402018,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,Ostenta leyendas precautorias en idioma distinto al espa±ol
3885,JUGUETES,VEHICULO AUTOMOTOR CON PLACA DE CIRCULACION 384-AG-1 CONTENEDOR MSCU 8402018,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,Carece de nombre  denominaci¾n o raz¾n  social y domicilio del productor o responsable de la fabricaci¾n para productos nacionales
3886,ZAPATOS,IMPORTADORA TAXCO HERMANOS  S.A. DE C.V. CONTENEDOR HLXU8404398  PLACA 088ES3,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3887,ZAPATOS,IMPORTADORA TAXCO HERMANOS  S.A. DE C.V. CONTENEDOR HLXU8404398  PLACA 088ES3,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3888,ZAPATOS,IMPORTADORA TAXCO HERMANOS  S.A. DE C.V. CONTENEDOR HLXU8404398  PLACA 088ES3,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3889,ZAPATOS,IMPORTADORA TAXCO HERMANOS  S.A. DE C.V. CONTENEDOR HLXU8404398  PLACA 088ES3,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3890,ARTICULOS DE PIEL,COMERCIALIZADORA CHINA MEXICO  S.A. DE C.V. CONTENEDOR MSCU8438160  PLACA 260EY5,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3891,ARTICULOS DE PIEL,COMERCIALIZADORA CHINA MEXICO  S.A. DE C.V. CONTENEDOR MSCU8438160  PLACA 260EY5,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3892,ARTICULOS DE PIEL,COMERCIALIZADORA CHINA MEXICO  S.A. DE C.V. CONTENEDOR MSCU8438160  PLACA 260EY5,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3893,ARTICULOS DE PIEL,COMERCIALIZADORA CHINA MEXICO  S.A. DE C.V. CONTENEDOR MSCU8438160  PLACA 260EY5,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3894,ARTICULOS PARA EL CABELLO,SOL DEL ORIENTE  S.A. DE C.V. CONTENEDOR TGHU6543770,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3895,ARTICULOS PARA EL CABELLO,SOL DEL ORIENTE  S.A. DE C.V. CONTENEDOR TGHU6543770,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3896,ARTICULOS PARA REGALO,SOL DEL ORIENTE  S.A. DE C.V. CONTENEDOR TGHU6543770,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3897,ADHESIVOS,VEHICULO AUTOMOTOR CON PLACA DE CIRCULACION 064-EV-6 CONTENEDOR EMHU264279,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3898,ZAPATOS,VEHICULO AUTOMOTOR PLACA DE CIRCULACION 576-VJ-6 CONTENEDOR NUMERO HLXU3252055,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3899,ZAPATOS,VEHICULO AUTOMOTOR PLACA DE CIRCULACION 576-VJ-6 CONTENEDOR NUMERO HLXU3252055,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3900,ARTICULOS DE PAPELERIA,ARTESANIAS Y NOVEDADES LA PERLA,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3901,ARTICULOS DE PLASTICO,ARTESANIAS Y NOVEDADES LA PERLA,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3902,LLAVEROS,ARTESANIAS Y NOVEDADES LA PERLA,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3903,ARTICULOS PARA EL CABELLO,ARTESANIAS Y NOVEDADES LA PERLA,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3904,ARTICULOS PARA EL CABELLO,ARTESANIAS Y NOVEDADES LA PERLA,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3905,ARTICULOS PARA EL CABELLO,ARTESANIAS Y NOVEDADES LA PERLA,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3906,ARTICULOS DE BELLEZA,ARTESANIAS Y NOVEDADES LA PERLA,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3907,ARTICULOS PARA DECORACION,ARTESANIAS Y NOVEDADES LA PERLA,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3908,ARTICULOS DE BELLEZA,NUEVA KAICHAO  S.A. DE C.V.,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3909,ARTICULOS PARA EL CABELLO,NUEVA KAICHAO  S.A. DE C.V.,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3910,ARTICULOS DE PLASTICO,NUEVA KAICHAO  S.A. DE C.V.,NOVEDADES Y FANTASIAS,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3911,ROPA CABALLERO,NIX IMPORTACIONES  S.A. DE C.V.,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3912,ROPA CABALLERO,NIX IMPORTACIONES  S.A. DE C.V.,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3913,PRENDAS DE VESTIR,NIX IMPORTACIONES  S.A. DE C.V.,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3914,PRENDAS DE VESTIR,NIX IMPORTACIONES  S.A. DE C.V.,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3915,ROPA INFANTIL,NIX IMPORTACIONES  S.A. DE C.V.,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3916,ARTICULOS DEL HOGAR,MERRY TECH INTERNACIONAL  S.A. DE C.V.,PRODUCTOS ELECTRONICOS,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3917,ARTICULOS DEL HOGAR,MERRY TECH INTERNACIONAL  S.A. DE C.V.,PRODUCTOS ELECTRONICOS,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3918,ARTICULOS DEL HOGAR,MERRY TECH INTERNACIONAL  S.A. DE C.V.,PRODUCTOS ELECTRONICOS,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3919,MERCERIA Y BONETERIA,FATASIAS MIGUEL  S.A. DE C.V.  PLACA 310AM3   CONTDOR FCIU4097861,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3920,MERCERIA Y BONETERIA,FATASIAS MIGUEL  S.A. DE C.V.  PLACA 310AM3   CONTDOR FCIU4097861,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3921,MERCERIA Y BONETERIA,FATASIAS MIGUEL  S.A. DE C.V.  PLACA 310AM3   CONTDOR FCIU4097861,ARTICULOS DE IMPORTACION,AZCAPOTZALCO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3922,ARTICULOS DE PLASTICO,RINCON DE REGALOS  S.A. DE C.V.,ARTICULOS PARA EL HOGAR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3923,ARTICULOS DE PLASTICO,RINCON DE REGALOS  S.A. DE C.V.,ARTICULOS PARA EL HOGAR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3924,ARTICULOS PARA DECORACION,RINCON DE REGALOS  S.A. DE C.V.,ARTICULOS PARA EL HOGAR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3925,ARTICULOS DEL HOGAR,RINCON DE REGALOS  S.A. DE C.V.,ARTICULOS PARA EL HOGAR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3926,ARTICULOS DEL HOGAR,RINCON DE REGALOS  S.A. DE C.V.,ARTICULOS PARA EL HOGAR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3927,ARTICULOS DEL HOGAR,RINCON DE REGALOS  S.A. DE C.V.,ARTICULOS PARA EL HOGAR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3928,ACCESORIOS PARA DAMA,LANQING SHOU,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3929,ACCESORIOS PARA DAMA,LANQING SHOU,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3930,ACCESORIOS PARA DAMA,LANQING SHOU,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3931,ACCESORIOS PARA DAMA,LANQING SHOU,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3932,ACCESORIOS PARA DAMA,LANQING SHOU,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3933,ACCESORIOS PARA DAMA,LANQING SHOU,PRENDAS DE VESTIR,CUAUHTEMOC,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3934,HERRAMIENTAS,TLAPALERIA  FERRETERIA Y MATERIAL PARA LA CONSTRUCCION Y/O CLUDIA ISABEL RUIZ D,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3935,HERRAMIENTAS,TLAPALERIA  FERRETERIA Y MATERIAL PARA LA CONSTRUCCION Y/O CLUDIA ISABEL RUIZ D,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3936,ARTICULOS DE FERRETERIA,TLAPALERIA  FERRETERIA Y MATERIAL PARA LA CONSTRUCCION Y/O CLUDIA ISABEL RUIZ D,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3937,PILAS,TLAPALERIA  FERRETERIA Y MATERIAL PARA LA CONSTRUCCION Y/O CLUDIA ISABEL RUIZ D,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3938,ARTICULOS DE FERRETERIA,TLAPALERIA SIN NOMBRE,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3939,ARTICULOS DE FERRETERIA,TLAPALERIA SIN NOMBRE,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3940,HERRAMIENTAS,TLAPALERIA SIN NOMBRE,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3941,ARTICULOS DE FERRETERIA,ARTICULOS DE PLOMERIA EN GENERAL SUAREZ,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3942,ARTICULOS DE FERRETERIA,ARTICULOS DE PLOMERIA EN GENERAL SUAREZ,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3943,ARTICULOS DE FERRETERIA,ARTICULOS DE PLOMERIA EN GENERAL SUAREZ,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3944,HERRAMIENTAS,ARTICULOS DE PLOMERIA EN GENERAL SUAREZ,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3945,HERRAMIENTAS,CENTRO TORNILLERO S.A.,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3946,HERRAMIENTAS,CENTRO TORNILLERO S.A.,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3947,ARTICULOS DE FERRETERIA,CENTRO TORNILLERO S.A.,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3948,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA EL PORVENIR,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3949,LINTERNAS,TLAPALERIA Y FERRETERIA EL PORVENIR,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3950,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA EL PORVENIR,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3951,HERRAMIENTAS,TLAPALERIA Y FERRETERIA EL PORVENIR,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3952,HERRAMIENTAS,TLAPALERIA Y FERRETERIA EL PORVENIR,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3953,ARTICULOS DE FERRETERIA,TLAPALERIA FERRETERIA Y PLOMERIA SIN NOMBRE,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3954,ARTICULOS DE FERRETERIA,TLAPALERIA FERRETERIA Y PLOMERIA SIN NOMBRE,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3955,ARTICULOS DE FERRETERIA,TLAPALERIA FERRETERIA Y PLOMERIA SIN NOMBRE,TLAPALERIA,BENITO JUAREZ,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3956,PRODUCTOS LACTEOS,COMERCIALIZADORA DE LACTEOS  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,IZTAPALAPA,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3957,PRODUCTOS LACTEOS,COMERCIALIZADORA DE LACTEOS  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,IZTAPALAPA,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3958,PRODUCTOS LACTEOS,COMERCIALIZADORA DE LACTEOS  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,IZTAPALAPA,DISTRITO FEDERAL,toma de muestras
3959,PRODUCTOS LACTEOS,COMERCIALIZADORA DE LACTEOS  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,IZTAPALAPA,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3960,PRODUCTOS LACTEOS,COTIJA MERCANTIL  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,IZTAPALAPA,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3961,PRODUCTOS LACTEOS,COTIJA MERCANTIL  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,IZTAPALAPA,DISTRITO FEDERAL,toma de muestras
3962,PRODUCTOS LACTEOS,COTIJA MERCANTIL  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,IZTAPALAPA,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3963,PRODUCTOS LACTEOS,COTIJA MERCANTIL  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,IZTAPALAPA,DISTRITO FEDERAL,toma de muestras
3964,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3965,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3966,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3967,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3968,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3969,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3970,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3971,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3972,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3973,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3974,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3975,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3976,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3977,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3978,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,NO SE DETECTO INCUMPLIMIENTO
3979,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3980,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3981,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3982,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3983,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
3984,ATUN,COSTCO DE MEXICO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,Induce a error o confusi¾n en declaraciones de propiedades sin significado
3985,ATUN,COSTCO DE MEXICO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MIGUEL HIDALGO,DISTRITO FEDERAL,toma de muestras
